date,stn_id,stn_name,avgTa,minTa,maxTa,sumRn,avgRhm,sumSsHr,avgWs,minTg,avgTs,sumGsr
2016-09-24,101,춘천,19.5,13.8,26.9,,79.5,7.8,1.0,10.0,22.2,15.0
2016-09-25,101,춘천,20.3,15.7,27.2,,81.8,5.5,0.8,13.0,23.1,11.85
2016-09-26,101,춘천,21.1,17.0,27.9,,80.9,6.3,1.0,13.0,23.2,11.8
2016-09-27,101,춘천,19.3,18.1,20.8,16.4,97.3,0.0,0.7,15.6,21.2,3.03
2016-09-28,101,춘천,20.0,18.5,22.7,0.0,83.8,0.2,1.3,17.5,21.5,6.07
2016-09-29,101,춘천,18.7,16.6,22.0,,69.3,0.0,1.8,13.8,20.2,7.42
2016-09-30,101,춘천,19.2,16.1,23.9,,83.0,4.1,1.0,13.7,21.1,10.64
2016-10-01,101,춘천,19.3,16.3,24.7,,83.6,3.7,0.8,13.7,21.3,10.62
2016-10-02,101,춘천,17.4,16.5,19.1,23.1,97.8,0.0,1.2,15.1,19.2,2.59
2016-10-03,101,춘천,20.7,16.7,28.1,43.8,86.0,7.3,1.1,12.3,21.5,12.99
2016-10-04,101,춘천,19.2,14.8,25.7,,76.6,9.9,2.2,11.1,20.4,16.06
2016-10-05,101,춘천,18.8,15.6,24.3,0.0,83.1,4.2,1.7,11.1,19.6,8.04
2016-10-06,101,춘천,18.0,13.8,24.0,,80.5,9.5,1.0,9.5,20.3,15.33
2016-10-07,101,춘천,18.8,14.8,23.4,2.2,81.0,4.3,1.3,12.6,20.4,9.72
2016-10-08,101,춘천,17.4,13.3,22.1,4.5,68.6,6.8,2.0,9.6,19.5,11.76
2016-10-09,101,춘천,11.7,6.0,17.2,,61.5,10.2,1.3,1.4,15.8,16.1
2016-10-10,101,춘천,12.1,5.8,20.2,,69.5,10.2,1.0,1.7,15.5,15.92
2016-10-11,101,춘천,12.9,6.9,20.1,,77.0,7.4,1.0,2.8,15.1,11.87
2016-10-12,101,춘천,13.8,8.7,21.0,,76.0,8.6,0.9,3.7,15.9,14.21
2016-10-13,101,춘천,13.2,7.1,21.6,,71.8,9.7,1.0,2.5,15.4,14.77
2016-10-14,101,춘천,13.5,7.4,21.2,,82.4,8.2,0.7,3.4,15.2,11.86
2016-10-15,101,춘천,15.3,10.9,21.8,,87.0,4.6,0.7,6.2,16.5,8.96
2016-10-16,101,춘천,14.9,12.8,17.1,0.3,94.6,0.0,0.5,8.8,15.9,3.36
2016-10-17,101,춘천,16.0,12.1,22.0,,85.4,5.3,0.8,7.0,17.7,9.38
2016-10-18,101,춘천,15.8,11.0,23.5,,83.1,8.2,1.0,6.1,17.1,12.55
2016-10-19,101,춘천,16.4,12.3,24.0,,80.5,7.6,1.0,7.4,17.8,12.5
2016-10-20,101,춘천,15.8,10.6,23.8,,76.4,7.2,1.8,5.7,16.7,11.55
2016-10-21,101,춘천,17.0,14.3,21.1,,75.0,4.1,1.3,11.4,17.7,8.7
2016-10-22,101,춘천,17.5,13.1,21.5,0.0,69.5,6.0,1.3,9.4,18.1,9.8
2016-10-23,101,춘천,12.3,7.4,17.0,0.4,68.4,0.0,2.6,1.8,14.5,2.2
2016-10-24,101,춘천,11.3,4.6,18.7,,78.0,9.0,0.9,-0.8,13.4,13.08
2016-10-25,101,춘천,12.4,10.9,16.0,33.4,96.5,2.0,0.8,6.0,13.8,4.04
2016-10-26,101,춘천,13.0,10.0,15.1,,89.6,1.3,0.7,4.3,14.3,4.62
2016-10-27,101,춘천,14.0,8.2,20.7,,78.6,7.8,1.0,4.0,14.7,11.49
2016-10-28,101,춘천,13.6,9.8,17.2,0.5,79.5,1.4,0.8,5.1,14.7,5.47
2016-10-29,101,춘천,9.8,4.4,13.7,,59.9,1.4,1.5,-1.8,12.2,6.12
2016-10-30,101,춘천,5.3,-1.6,13.9,,63.3,9.4,0.7,-6.1,8.1,13.13
2016-10-31,101,춘천,5.5,2.1,9.0,0.0,68.4,0.0,1.2,-3.6,7.6,1.77
2016-11-01,101,춘천,1.7,-4.0,8.9,,51.8,9.3,1.2,-9.3,5.0,12.96
2016-11-02,101,춘천,3.3,-5.5,10.7,,63.8,8.6,1.2,-10.5,5.0,12.17
2016-11-03,101,춘천,7.4,2.7,12.7,0.1,75.8,6.1,1.1,-2.9,8.6,8.59
2016-11-04,101,춘천,9.2,3.0,13.2,0.0,78.4,0.4,0.7,-2.1,8.9,3.71
2016-11-05,101,춘천,14.0,10.2,17.8,0.0,77.8,1.5,2.1,4.8,12.3,4.07
2016-11-06,101,춘천,11.6,9.5,13.5,,65.3,0.5,2.6,5.8,11.3,3.95
2016-11-07,101,춘천,12.1,9.5,15.6,3.5,78.0,1.2,1.0,7.9,12.2,4.15
2016-11-08,101,춘천,6.2,0.5,11.2,,69.0,5.6,1.8,-4.8,9.8,8.42
2016-11-09,101,춘천,1.9,-3.4,9.4,,70.8,8.9,0.7,-8.8,5.0,11.49
2016-11-10,101,춘천,3.5,-0.9,6.6,5.8,83.3,0.3,0.7,-4.2,5.4,3.97
2016-11-11,101,춘천,7.7,2.5,13.6,1.9,77.0,7.4,1.4,-3.0,8.1,8.39
2016-11-12,101,춘천,8.6,0.7,16.3,,74.3,5.9,1.1,-4.3,7.8,8.81
2016-11-13,101,춘천,11.8,8.9,16.2,0.3,90.0,1.6,0.6,3.7,11.1,5.17
2016-11-14,101,춘천,10.5,8.6,12.2,0.9,99.9,0.0,0.5,3.9,10.5,1.61
2016-11-15,101,춘천,6.3,0.8,12.6,,71.1,8.2,1.0,-5.4,8.5,10.36
2016-11-16,101,춘천,3.3,-2.5,11.2,,74.8,8.1,0.6,-7.8,5.0,9.22
2016-11-17,101,춘천,5.4,-0.5,14.3,,79.4,8.4,0.5,-5.4,5.7,9.47
2016-11-18,101,춘천,5.4,0.5,9.4,0.0,90.0,0.4,0.5,-5.2,6.0,4.42
2016-11-19,101,춘천,12.7,6.7,19.0,0.0,71.9,6.2,1.4,3.4,10.6,8.81
2016-11-20,101,춘천,10.6,4.0,16.6,,61.3,8.6,1.0,-3.0,9.6,9.47
2016-11-21,101,춘천,6.1,1.6,10.0,,71.8,0.5,0.8,-3.9,6.4,3.13
2016-11-22,101,춘천,5.3,0.7,8.4,0.4,52.6,4.0,1.7,-3.8,7.0,6.18
2016-11-23,101,춘천,0.2,-4.2,5.9,,46.6,6.1,1.1,-10.2,2.7,8.22
2016-11-24,101,춘천,-2.7,-8.2,5.2,,50.4,8.4,1.1,-13.4,0.2,10.32
2016-11-25,101,춘천,-2.4,-7.9,6.4,,65.6,7.0,0.5,-12.9,0.2,9.84
2016-11-26,101,춘천,-1.5,-5.3,1.1,1.1,88.1,0.0,0.6,-11.2,-0.4,2.32
2016-11-27,101,춘천,2.0,0.9,4.0,0.6,96.6,0.0,0.6,-3.9,2.0,2.43
2016-11-28,101,춘천,0.7,-3.6,6.0,,84.0,4.7,0.9,-9.4,2.8,6.38
2016-11-29,101,춘천,-0.8,-6.6,7.6,,74.8,8.2,0.6,-11.7,0.9,10.33
2016-11-30,101,춘천,2.5,-2.8,6.4,0.3,80.9,0.9,0.6,-7.9,1.9,3.74
2016-12-01,101,춘천,4.8,-2.9,8.2,0.1,45.5,7.1,2.6,-9.8,3.8,9.0
2016-12-02,101,춘천,-0.7,-7.1,8.3,,62.4,8.0,0.9,-11.9,0.6,10.48
2016-12-03,101,춘천,0.5,-5.8,9.0,,79.0,7.0,0.5,-10.9,0.5,9.13
2016-12-04,101,춘천,1.3,-1.9,6.2,,87.6,0.0,0.5,-7.1,1.2,3.93
2016-12-05,101,춘천,4.8,-0.4,10.5,0.9,76.1,1.4,1.6,-6.2,3.8,3.56
2016-12-06,101,춘천,-0.6,-5.7,4.4,,47.3,8.0,1.7,-11.1,1.0,9.72
2016-12-07,101,춘천,-1.4,-6.4,4.3,0.1,72.8,3.1,0.7,-11.3,0.3,5.07
2016-12-08,101,춘천,0.5,-4.7,4.8,2.2,85.5,1.9,0.8,-10.7,0.6,5.09
2016-12-09,101,춘천,1.3,-3.8,5.6,4.0,75.5,6.5,1.3,-9.7,1.9,8.33
2016-12-10,101,춘천,-2.7,-7.2,4.5,,74.3,8.0,0.9,-11.9,-0.1,10.1
2016-12-11,101,춘천,-3.6,-8.7,4.0,,73.4,8.0,0.7,-13.7,-1.1,10.81
2016-12-12,101,춘천,-2.3,-7.4,2.6,,78.4,2.3,0.9,-12.2,-0.9,4.86
2016-12-13,101,춘천,1.6,-3.5,9.1,,74.8,5.7,0.6,-8.5,-0.1,7.78
2016-12-14,101,춘천,1.3,-0.5,2.7,1.4,90.0,0.0,1.1,-4.6,0.1,2.62
2016-12-15,101,춘천,-3.4,-8.4,0.4,,60.5,7.6,2.0,-13.5,-0.1,9.45
2016-12-16,101,춘천,-5.7,-11.7,0.3,,59.8,7.9,1.3,-16.0,-1.8,10.21
2016-12-17,101,춘천,0.1,-5.6,5.1,,70.4,2.5,0.6,-6.9,-0.5,4.81
2016-12-18,101,춘천,1.2,-2.1,5.5,,90.6,0.1,0.5,-7.2,-0.2,3.06
2016-12-19,101,춘천,3.5,-0.9,7.9,0.3,89.0,1.0,0.6,-7.2,0.5,4.27
2016-12-20,101,춘천,1.9,-0.6,6.7,,97.5,2.1,0.8,-6.4,1.1,4.13
2016-12-21,101,춘천,4.0,0.4,7.2,24.0,95.9,1.7,1.3,-0.5,2.6,4.33
2016-12-22,101,춘천,5.7,3.6,8.0,43.9,95.0,0.0,2.0,2.4,5.3,0.67
2016-12-23,101,춘천,-0.3,-1.9,3.6,,68.5,0.9,2.8,-2.3,1.9,3.76
2016-12-24,101,춘천,-0.8,-2.2,0.6,,72.6,0.0,0.8,-6.5,1.1,2.61
2016-12-25,101,춘천,1.1,-1.9,5.2,,82.4,4.0,0.8,-3.2,1.9,6.5
2016-12-26,101,춘천,1.5,-0.8,3.6,,94.1,0.0,0.5,-5.7,1.9,1.86
2016-12-27,101,춘천,-0.3,-5.0,2.8,2.2,73.6,3.1,1.5,-9.7,1.8,4.44
2016-12-28,101,춘천,-3.2,-8.5,2.9,,63.4,7.9,1.2,-12.3,-0.6,9.91
2016-12-29,101,춘천,-3.1,-7.3,0.5,,49.6,8.0,1.9,-13.2,-0.9,9.66
2016-12-30,101,춘천,-4.7,-11.0,1.7,,68.4,7.6,0.8,-16.1,-1.7,9.71
2016-12-31,101,춘천,-0.7,-4.1,5.9,,80.5,6.3,0.8,-8.7,-0.6,7.1
2017-01-01,101,춘천,-0.4,-4.6,3.2,,93.3,1.6,0.5,-11.0,-0.5,4.07
2017-01-02,101,춘천,2.8,-0.9,8.7,0.2,87.9,3.2,1.0,-7.5,0.6,4.98
2017-01-03,101,춘천,0.6,-4.3,7.4,,78.3,5.1,1.2,-10.0,0.0,6.97
2017-01-04,101,춘천,1.0,-3.6,9.2,,79.0,7.6,0.7,-9.6,0.3,8.62
2017-01-05,101,춘천,2.1,-3.5,7.4,,73.9,0.8,1.8,-10.3,-0.2,5.39
2017-01-06,101,춘천,3.1,-1.2,10.6,,77.4,7.9,0.9,-8.4,1.2,9.3
2017-01-07,101,춘천,0.8,-3.2,7.4,,89.1,4.2,0.8,-9.2,0.6,6.46
2017-01-08,101,춘천,5.1,-0.7,10.9,0.0,78.4,3.9,1.0,-6.0,2.3,6.43
2017-01-09,101,춘천,3.4,-3.5,6.5,,59.8,6.7,2.3,-10.2,3.0,8.47
2017-01-10,101,춘천,-2.7,-7.1,3.1,,54.0,8.0,2.0,-12.5,-0.3,10.16
2017-01-11,101,춘천,-4.1,-11.5,1.5,,41.6,8.2,1.9,-16.1,-1.7,10.22
2017-01-12,101,춘천,-2.1,-7.3,2.9,0.0,47.4,8.2,2.4,-13.4,-1.3,10.49
2017-01-13,101,춘천,-4.8,-7.8,-0.3,0.2,43.1,5.4,2.2,-14.2,-2.1,8.58
2017-01-14,101,춘천,-9.0,-13.5,-3.8,,47.9,8.3,1.9,-19.2,-3.6,10.85
2017-01-15,101,춘천,-8.9,-15.6,-0.1,,57.3,8.4,0.8,-21.1,-4.3,11.19
2017-01-16,101,춘천,-6.6,-13.8,3.4,,63.4,8.4,0.7,-20.1,-3.9,11.24
2017-01-17,101,춘천,-4.7,-11.8,4.7,,61.9,8.3,0.7,-18.4,-3.4,10.51
2017-01-18,101,춘천,-3.2,-8.7,3.6,,72.3,2.1,0.8,-14.6,-2.0,6.07
2017-01-19,101,춘천,-2.4,-7.7,4.5,,76.9,5.3,0.7,-14.8,-1.5,7.22
2017-01-20,101,춘천,-2.5,-6.1,0.8,0.5,71.4,3.0,1.4,-12.0,-1.2,5.24
2017-01-21,101,춘천,-5.7,-12.1,-0.3,0.1,79.5,6.2,1.2,-18.0,-2.7,7.23
2017-01-22,101,춘천,-7.1,-11.6,-3.0,0.7,49.4,8.6,2.5,-18.2,-1.9,11.02
2017-01-23,101,춘천,-10.0,-15.9,-2.6,,63.5,8.6,1.2,-21.4,-4.4,11.05
2017-01-24,101,춘천,-9.0,-15.9,-0.3,,64.9,8.6,1.1,-21.8,-4.6,11.42
2017-01-25,101,춘천,-7.7,-15.0,1.3,,63.6,8.5,1.0,-21.4,-4.3,11.11
2017-01-26,101,춘천,-4.2,-13.6,2.2,0.1,64.9,4.9,1.4,-19.5,-3.0,7.72
2017-01-27,101,춘천,-1.6,-8.7,2.9,5.7,62.1,8.5,2.4,-14.4,-0.2,11.36
2017-01-28,101,춘천,-5.0,-12.5,2.6,,69.5,7.3,0.7,-16.3,-1.8,10.5
2017-01-29,101,춘천,-0.2,-2.2,1.0,7.5,88.4,0.0,0.6,-2.8,-0.3,2.15
2017-01-30,101,춘천,-2.3,-6.7,0.7,0.1,73.0,1.5,1.9,-4.1,-0.2,2.04
2017-01-31,101,춘천,-7.5,-12.8,0.5,,76.5,7.7,0.9,-7.8,-0.8,12.66
2017-02-01,101,춘천,-6.0,-12.3,2.4,,65.4,9.0,1.3,-8.6,-1.5,11.82
2017-02-02,101,춘천,-5.8,-14.4,4.2,,65.8,9.1,1.2,-11.7,-2.1,13.21
2017-02-03,101,춘천,-2.5,-9.3,6.3,,76.5,8.8,1.0,-9.8,-1.4,11.73
2017-02-04,101,춘천,-2.1,-7.5,1.4,,85.6,1.1,0.6,-11.2,-1.1,3.98
2017-02-05,101,춘천,1.3,-0.6,3.0,0.1,79.5,0.0,0.9,-3.9,-0.3,3.34
2017-02-06,101,춘천,-1.4,-5.8,4.0,,62.6,9.0,1.3,-10.7,-0.8,11.96
2017-02-07,101,춘천,-3.5,-8.9,2.4,,71.9,2.4,0.8,-13.6,-1.4,7.43
2017-02-08,101,춘천,-2.1,-7.5,2.8,,66.9,2.4,1.1,-12.1,-1.3,7.15
2017-02-09,101,춘천,-4.6,-9.6,-0.3,,58.0,8.6,2.1,-14.7,-2.0,11.75
2017-02-10,101,춘천,-6.3,-11.6,-1.2,,50.3,8.7,2.0,-16.7,-2.9,12.88
2017-02-11,101,춘천,-6.3,-13.6,1.0,,59.8,9.3,1.3,-18.6,-3.0,13.87
2017-02-12,101,춘천,-4.0,-11.5,5.1,,63.4,9.5,1.1,-17.2,-2.3,14.19
2017-02-13,101,춘천,-2.5,-10.0,5.9,,68.3,9.2,1.1,-15.7,-1.6,12.57
2017-02-14,101,춘천,-1.4,-8.5,7.3,,62.4,9.5,1.0,-14.9,-0.8,13.99
2017-02-15,101,춘천,-0.2,-8.2,8.4,,59.9,8.7,1.1,-13.4,-0.5,12.33
2017-02-16,101,춘천,3.5,-6.4,11.6,0.0,70.4,5.4,0.9,-11.8,0.7,9.95
2017-02-17,101,춘천,4.7,-1.6,8.8,4.2,54.4,9.0,2.5,-4.7,1.9,14.96
2017-02-18,101,춘천,-1.5,-7.9,4.5,,50.4,9.4,1.9,-11.6,0.3,14.73
2017-02-19,101,춘천,-0.7,-6.5,4.3,3.7,81.3,1.0,1.1,-10.1,-0.2,6.27
2017-02-20,101,춘천,0.0,-4.5,2.4,1.3,63.6,9.4,2.2,-10.2,1.0,14.58
2017-02-21,101,춘천,-1.5,-8.3,6.8,,60.8,9.8,1.0,-12.5,0.3,15.82
2017-02-22,101,춘천,0.7,-1.6,1.9,3.7,85.0,0.0,0.7,-4.2,-0.1,3.02
2017-02-23,101,춘천,0.5,-3.8,4.2,,62.1,6.4,2.0,-9.5,1.0,12.49
2017-02-24,101,춘천,-1.0,-8.3,5.3,,63.0,9.6,1.7,-12.8,0.7,16.73
2017-02-25,101,춘천,1.3,-5.5,7.7,,65.3,9.0,1.7,-10.7,1.1,14.45
2017-02-26,101,춘천,1.7,-4.7,10.1,,63.4,10.0,0.9,-10.0,1.7,16.4
2017-02-27,101,춘천,1.9,-5.4,11.3,,57.9,10.0,1.0,-10.2,1.6,16.83
2017-02-28,101,춘천,3.0,-5.1,12.3,,59.0,9.4,1.0,-10.0,1.7,15.32
2017-03-01,101,춘천,4.0,-0.4,9.3,0.7,70.3,0.1,0.9,-5.1,1.7,5.82
2017-03-02,101,춘천,3.2,-0.9,7.0,0.4,77.5,3.2,1.7,-7.2,1.9,9.37
2017-03-03,101,춘천,2.0,-5.6,9.9,,67.6,10.0,1.3,-11.0,1.8,16.26
2017-03-04,101,춘천,3.6,-3.8,12.8,,69.1,9.3,0.9,-9.4,2.6,16.19
2017-03-05,101,춘천,4.5,-3.2,12.1,0.0,70.4,7.0,1.5,-8.9,3.2,12.16
2017-03-06,101,춘천,1.9,-1.3,5.8,0.0,41.3,10.5,2.5,-7.0,2.5,17.48
2017-03-07,101,춘천,0.0,-3.3,4.3,,33.6,10.7,2.9,-8.5,1.8,18.61
2017-03-08,101,춘천,0.1,-7.4,5.5,,51.8,7.4,2.2,-12.5,1.4,13.94
2017-03-09,101,춘천,3.1,-5.0,10.0,0.0,49.5,7.6,2.5,-10.7,2.5,13.4
2017-03-10,101,춘천,3.7,-5.4,12.4,,48.5,10.7,1.3,-11.7,3.6,18.45
2017-03-11,101,춘천,5.3,-4.1,16.4,,49.0,10.3,1.0,-10.9,4.4,17.66
2017-03-12,101,춘천,7.0,0.5,13.5,0.0,59.8,1.9,1.3,-4.4,5.7,8.12
2017-03-13,101,춘천,6.4,-0.6,14.4,,59.1,10.5,1.2,-8.2,6.6,18.56
2017-03-14,101,춘천,4.0,-2.3,12.0,,59.8,8.4,1.5,-9.3,4.9,14.68
2017-03-15,101,춘천,3.7,-4.6,12.8,,51.8,10.9,1.0,-11.6,4.5,19.32
2017-03-16,101,춘천,4.5,-4.0,14.0,,50.5,10.8,1.1,-10.8,4.7,18.1
2017-03-17,101,춘천,6.7,-3.1,16.3,,47.4,10.6,1.1,-9.5,6.0,18.66
2017-03-18,101,춘천,9.0,3.3,17.1,,43.3,8.8,1.4,-4.1,8.4,16.12
2017-03-19,101,춘천,8.2,-1.2,19.0,,47.1,10.7,1.0,-8.1,8.3,18.7
2017-03-20,101,춘천,7.1,0.0,14.4,,55.4,1.9,0.7,-6.4,7.1,8.22
2017-03-21,101,춘천,4.9,0.6,10.6,0.1,73.3,3.5,1.1,-6.8,6.4,9.32
2017-03-22,101,춘천,6.2,-3.1,15.7,,57.1,7.9,1.3,-9.9,7.1,18.31
2017-03-23,101,춘천,7.3,0.5,15.5,,53.5,8.8,1.4,-5.4,8.3,15.83
2017-03-24,101,춘천,6.9,-0.7,14.3,,60.9,7.6,1.4,-7.4,8.3,15.81
2017-03-25,101,춘천,4.8,1.6,7.7,2.6,86.4,0.0,1.0,-3.6,6.7,5.34
2017-03-26,101,춘천,6.1,3.7,10.8,0.5,85.0,2.4,1.3,0.0,8.9,10.94
2017-03-27,101,춘천,4.7,1.8,9.2,1.4,90.0,0.2,1.2,-3.0,7.1,7.12
2017-03-28,101,춘천,4.8,1.9,9.5,,86.3,2.1,0.9,-2.4,7.8,8.38
2017-03-29,101,춘천,6.5,-0.5,15.4,,68.1,7.9,1.1,-6.9,8.2,17.52
2017-03-30,101,춘천,9.3,-0.9,18.9,,58.4,9.2,0.9,-6.4,9.6,17.2
2017-03-31,101,춘천,7.0,5.8,10.6,10.2,89.5,0.0,1.7,4.9,7.9,2.61
2017-04-01,101,춘천,7.1,4.0,11.7,3.5,86.8,4.5,1.1,-2.4,9.9,13.2
2017-04-02,101,춘천,7.8,2.0,15.7,,68.0,7.3,1.7,-3.3,10.1,16.81
2017-04-03,101,춘천,10.2,-0.3,20.6,,57.1,11.4,1.3,-5.7,11.1,20.75
2017-04-04,101,춘천,12.0,2.2,21.5,,53.8,11.2,1.3,-3.9,11.8,18.91
2017-04-05,101,춘천,10.0,7.6,12.4,21.9,81.8,0.0,1.4,3.4,10.2,4.25
2017-04-06,101,춘천,12.6,9.8,16.7,8.0,82.6,5.3,1.6,9.2,13.7,14.23
2017-04-07,101,춘천,16.1,9.5,25.1,,69.3,9.2,1.1,7.3,16.7,20.37
2017-04-08,101,춘천,16.2,8.6,23.4,0.0,65.3,8.0,1.3,4.1,16.9,18.03
2017-04-09,101,춘천,13.9,10.4,17.8,1.7,60.4,6.2,2.4,7.2,15.8,17.26
2017-04-10,101,춘천,14.1,5.2,22.4,,40.8,11.8,1.7,0.0,15.8,23.54
2017-04-11,101,춘천,15.2,10.2,22.4,,40.8,8.3,1.6,3.3,15.8,18.54
2017-04-12,101,춘천,11.9,5.6,17.7,,27.5,11.8,2.7,-2.1,14.5,23.14
2017-04-13,101,춘천,12.0,1.0,19.3,0.0,45.5,10.7,2.0,-4.8,14.5,22.09
2017-04-14,101,춘천,13.0,6.4,20.2,6.0,69.8,6.0,1.9,0.4,13.8,12.12
2017-04-15,101,춘천,16.4,11.0,24.0,,64.3,6.8,1.5,7.8,16.5,16.81
2017-04-16,101,춘천,17.7,9.2,26.0,,61.1,6.8,1.3,5.1,17.5,17.59
2017-04-17,101,춘천,14.1,10.0,18.9,5.6,73.8,1.3,1.9,5.2,14.2,4.07
2017-04-18,101,춘천,11.0,7.4,14.8,9.4,83.3,2.1,1.3,3.3,12.0,6.51
2017-04-19,101,춘천,13.2,5.4,19.6,,50.4,12.2,2.5,0.8,14.9,23.84
2017-04-20,101,춘천,12.7,8.9,18.4,0.4,61.5,3.5,1.4,2.6,14.3,12.59
2017-04-21,101,춘천,12.9,4.1,20.3,,59.9,9.3,1.3,-0.7,14.8,19.08
2017-04-22,101,춘천,14.2,6.1,22.0,,55.4,12.1,1.4,1.0,16.9,23.45
2017-04-23,101,춘천,14.2,5.1,22.7,,49.9,12.6,1.7,-0.8,16.8,24.46
2017-04-24,101,춘천,14.0,4.0,22.7,,47.0,11.6,1.8,-1.7,16.8,23.13
2017-04-25,101,춘천,17.1,9.8,22.2,,44.9,5.5,2.1,5.4,17.4,15.6
2017-04-26,101,춘천,15.3,9.0,21.3,,35.8,12.5,2.1,1.9,19.3,25.62
2017-04-27,101,춘천,12.7,3.9,20.6,0.0,44.6,10.9,2.0,-2.3,16.9,21.04
2017-04-28,101,춘천,14.4,4.5,22.7,,50.3,10.8,2.1,-0.6,17.7,22.07
2017-04-29,101,춘천,15.8,6.1,24.7,,50.0,12.3,1.8,0.0,18.7,23.65
2017-04-30,101,춘천,18.7,7.7,28.6,,53.1,11.3,1.7,2.8,20.0,21.22
2017-05-01,101,춘천,20.0,12.8,27.9,,37.4,12.6,1.5,5.9,22.3,25.38
2017-05-02,101,춘천,19.0,10.1,28.6,,53.4,11.1,1.2,5.0,21.8,22.34
2017-05-03,101,춘천,20.4,11.1,30.3,,52.0,12.2,1.3,5.7,23.3,24.27
2017-05-04,101,춘천,20.2,11.0,28.3,,54.1,8.8,1.1,5.3,22.9,18.7
2017-05-05,101,춘천,22.0,17.5,27.6,0.0,54.0,9.9,2.2,15.7,25.3,22.25
2017-05-06,101,춘천,15.3,8.3,20.9,,32.9,12.0,3.3,2.0,21.6,24.69
2017-05-07,101,춘천,17.2,10.7,23.6,,35.9,12.6,2.9,5.2,21.9,25.19
2017-05-08,101,춘천,18.0,7.5,25.0,,50.5,7.3,1.8,1.9,21.3,18.31
2017-05-09,101,춘천,16.6,14.4,21.2,3.0,79.8,0.4,1.1,12.0,19.5,6.63
2017-05-10,101,춘천,16.9,13.6,21.7,0.8,77.3,3.4,1.5,12.1,18.7,11.7
2017-05-11,101,춘천,18.6,11.5,25.0,0.1,73.6,9.0,1.5,7.0,21.8,21.05
2017-05-12,101,춘천,17.5,14.1,21.2,5.5,90.1,0.0,1.0,9.6,18.8,5.61
2017-05-13,101,춘천,16.7,13.5,23.0,9.9,79.6,1.4,2.1,8.5,17.5,8.95
2017-05-14,101,춘천,16.4,12.0,21.2,,50.3,11.3,3.2,9.3,18.6,23.37
2017-05-15,101,춘천,15.6,11.3,18.9,,64.1,5.1,1.6,6.1,18.2,15.4
2017-05-16,101,춘천,16.6,11.8,21.8,,74.4,6.6,1.1,7.3,19.4,17.15
2017-05-17,101,춘천,18.1,10.2,27.0,,70.5,11.2,1.2,5.7,22.1,25.04
2017-05-18,101,춘천,20.1,11.9,27.7,,61.0,12.5,1.7,6.7,23.2,24.57
2017-05-19,101,춘천,20.9,11.8,29.6,,52.4,12.6,1.9,6.2,24.3,26.1
2017-05-20,101,춘천,21.5,11.9,30.8,,52.4,10.8,1.4,7.2,25.2,24.12
2017-05-21,101,춘천,21.6,14.6,28.8,,55.5,12.1,1.5,9.8,26.3,25.66
2017-05-22,101,춘천,21.6,13.5,29.3,,60.9,12.0,1.4,8.9,26.4,24.2
2017-05-23,101,춘천,18.9,14.3,24.5,2.6,82.0,1.4,1.3,10.0,22.9,11.67
2017-05-24,101,춘천,21.5,16.5,28.0,0.1,70.0,12.2,1.3,11.4,26.6,26.67
2017-05-25,101,춘천,18.8,12.6,25.7,0.0,55.8,11.9,2.7,7.5,25.0,24.13
2017-05-26,101,춘천,16.3,8.5,21.7,,54.3,7.7,1.2,2.7,22.7,18.76
2017-05-27,101,춘천,19.3,11.2,27.4,,58.3,12.6,1.3,5.8,25.8,26.43
2017-05-28,101,춘천,20.7,11.8,28.3,,62.0,8.9,1.7,6.1,24.2,19.57
2017-05-29,101,춘천,23.8,18.7,30.2,,63.1,7.2,1.6,15.1,26.4,18.52
2017-05-30,101,춘천,22.6,16.5,29.5,,55.6,9.1,1.6,9.5,26.5,19.34
2017-05-31,101,춘천,20.8,13.7,29.6,,51.0,6.9,1.1,9.2,24.8,17.7
2017-06-01,101,춘천,21.3,15.8,28.3,0.0,61.0,7.8,1.9,11.6,26.3,18.26
2017-06-02,101,춘천,20.1,12.0,26.7,,49.1,11.2,1.8,6.1,27.6,26.56
2017-06-03,101,춘천,20.9,14.9,26.3,,44.0,11.3,1.7,9.3,28.2,24.03
2017-06-04,101,춘천,20.7,11.4,28.7,,49.3,13.0,1.9,5.2,28.3,26.5
2017-06-05,101,춘천,21.9,13.9,29.5,0.0,50.4,12.7,1.9,8.3,30.1,28.53
2017-06-06,101,춘천,18.3,14.6,22.8,13.7,72.5,0.0,1.3,12.1,23.0,8.14
2017-06-07,101,춘천,17.2,14.6,19.6,12.5,94.6,0.0,1.1,14.1,19.9,4.44
2017-06-08,101,춘천,20.7,15.5,26.5,,66.6,11.2,1.8,12.0,22.8,22.06
2017-06-09,101,춘천,20.7,14.1,27.5,0.0,68.8,6.0,2.1,10.8,22.6,17.58
2017-06-10,101,춘천,21.2,15.5,27.7,0.0,54.1,11.7,1.4,9.6,24.6,26.48
2017-06-11,101,춘천,20.0,11.1,29.3,,52.0,12.2,2.0,7.0,25.1,27.31
2017-06-12,101,춘천,20.1,13.5,27.6,,57.9,10.0,2.2,9.7,25.8,25.46
2017-06-13,101,춘천,18.7,14.8,23.6,13.3,75.5,6.2,1.5,11.0,23.6,16.59
2017-06-14,101,춘천,21.0,15.0,28.1,,70.4,8.3,1.3,12.4,23.6,20.52
2017-06-15,101,춘천,23.5,15.7,30.8,,60.1,12.8,1.4,12.2,25.9,25.4
